ID da Fatura,Filial,Cidade,Tipo de Cliente,Gênero,Linha de Produto,Preço Unitário,Quantidade,Imposto 5%,Total,Data,Hora,Pagamento,COGS,Margem Bruta %,Renda Bruta,Avaliação
758922131,B,Moura,Membro,Masculino,Eletrônicos,92.38,6,27.714,581.994,2024-01-03,06:54,Ewallet,465.6,4.443028,25.8582,5.9
395533442,A,Freitas de Minas,Normal,Feminino,Saúde e beleza,41.78,7,14.623,307.083,2024-01-23,01:57,Dinheiro,245.67,3.967686,12.1841,6.4
989412310,C,Azevedo,Membro,Masculino,Alimentos e bebidas,32.05,8,12.82,269.22,2024-02-07,04:48,Dinheiro,215.38,4.936419,13.2898,8.7
776761661,B,Cavalcanti,Normal,Masculino,Eletrônicos,86.86,8,34.744,729.624,2024-02-08,19:21,Dinheiro,583.7,3.215852,23.4636,8.5
251572894,C,da Mota,Membro,Feminino,Casa e estilo de vida,73.04,8,29.216,613.536,2024-01-07,18:50,Ewallet,490.83,5.469865,33.5596,7.8
935352558,C,Ribeiro do Galho,Normal,Masculino,Eletrônicos,58.76,2,5.876,123.396,2024-01-27,19:25,Cartão de crédito,98.72,5.553062,6.8523,6.3
143861246,C,Farias,Membro,Masculino,Alimentos e bebidas,18.49,10,9.245,194.145,2024-01-20,09:43,Ewallet,155.32,3.400492,6.6019,5.1
71785962,A,Pinto,Normal,Masculino,Casa e estilo de vida,86.22,2,8.622,181.062,2024-01-21,21:17,Dinheiro,144.85,5.174303,9.3687,7.8
251595208,A,Peixoto do Amparo,Membro,Feminino,Esportes e viagens,34.76,8,13.904,291.984,2024-01-06,04:19,Ewallet,233.59,5.481218,16.0043,4.9
350501724,B,Jesus da Serra,Membro,Masculino,Eletrônicos,28.33,7,9.9155,208.2255,2024-01-12,06:00,Dinheiro,166.58,5.707206,11.8839,8.9
289632909,B,da Paz,Membro,Feminino,Casa e estilo de vida,23.39,8,9.356,196.476,2024-01-09,16:39,Ewallet,157.18,6.550338,12.8698,5.6
252685451,B,Sales,Normal,Masculino,Alimentos e bebidas,40.99,9,18.4455,387.3555,2024-02-02,12:09,Dinheiro,309.88,7.211701,27.9349,5.7
110614671,C,da Cunha Verde,Membro,Masculino,Eletrônicos,67.68,10,33.84,710.64,2024-01-22,04:58,Ewallet,568.51,3.395042,24.1265,6.8
136127227,C,Moreira,Membro,Feminino,Eletrônicos,31.68,1,1.584,33.264,2024-01-01,15:49,Ewallet,26.61,4.139431,1.3769,6.9
590445608,B,Oliveira Alegre,Membro,Masculino,Alimentos e bebidas,33.52,1,1.676,35.196,2024-01-05,13:00,Ewallet,28.16,5.156159,1.8148,4.6
189468500,C,Vieira,Membro,Feminino,Eletrônicos,15.92,10,7.96,167.16,2024-01-17,19:36,Cartão de crédito,133.73,6.78362,11.3395,4.3
564762253,B,Gonçalves,Normal,Masculino,Eletrônicos,71.93,9,32.3685,679.7385,2024-02-01,21:07,Ewallet,543.79,3.19041,21.6864,7.3
513824275,A,Gomes,Normal,Feminino,Eletrônicos,61.19,4,12.238,256.998,2024-02-07,07:03,Dinheiro,205.6,5.610172,14.418,6.6
948183845,A,Alves do Campo,Normal,Masculino,Eletrônicos,74.55,10,37.275,782.775,2024-01-15,01:35,Ewallet,626.22,7.240656,56.678,6.2
554937763,C,Gonçalves,Membro,Feminino,Casa e estilo de vida,75.52,10,37.76,792.96,2024-02-05,18:48,Dinheiro,634.37,5.565574,44.1328,6.2
73074096,C,Teixeira,Membro,Masculino,Eletrônicos,49.25,6,14.775,310.275,2024-01-17,03:34,Cartão de crédito,248.22,4.075416,12.645,4.4
261341390,A,Ribeiro de Minas,Membro,Feminino,Saúde e beleza,64.06,5,16.015,336.315,2024-01-10,03:29,Ewallet,269.05,7.637959,25.6876,7.7
978661564,B,da Cunha,Membro,Masculino,Esportes e viagens,57.86,7,20.251,425.271,2024-01-28,06:15,Cartão de crédito,340.22,6.929205,29.4679,4.0
322722221,B,da Conceição,Membro,Feminino,Casa e estilo de vida,68.16,10,34.08,715.68,2024-02-01,18:24,Cartão de crédito,572.54,3.072061,21.9861,5.7
612207211,A,Cavalcanti da Serra,Normal,Masculino,Casa e estilo de vida,26.03,6,7.809,163.989,2024-01-06,18:16,Ewallet,131.19,7.401717,12.138,6.8
505693402,A,Caldeira de da Conceição,Normal,Feminino,Saúde e beleza,54.9,10,27.45,576.45,2024-01-22,22:36,Ewallet,461.16,7.366827,42.4661,4.5
822328116,B,Lima de Goiás,Normal,Feminino,Saúde e beleza,16.62,10,8.31,174.51,2024-01-28,10:54,Cartão de crédito,139.61,7.334746,12.7999,8.4
575658593,C,Duarte,Normal,Masculino,Eletrônicos,68.74,4,13.748,288.708,2024-01-19,04:49,Dinheiro,230.97,3.469762,10.0175,7.6
626471127,B,Rezende,Membro,Masculino,Esportes e viagens,95.28,1,4.764,100.044,2024-01-16,23:49,Cartão de crédito,80.04,3.46481,3.4663,4.9
58539905,C,da Mota de Rocha,Membro,Feminino,Esportes e viagens,36.07,2,3.607,75.747,2024-01-18,15:57,Dinheiro,60.6,5.530033,4.1888,8.4
404519173,B,da Rocha,Membro,Masculino,Esportes e viagens,72.72,3,10.908,229.068,2024-01-02,22:31,Cartão de crédito,183.25,4.323987,9.9049,5.7
366909455,C,Vieira Verde,Membro,Feminino,Esportes e viagens,99.86,9,44.937,943.677,2024-01-20,09:43,Dinheiro,754.94,7.535284,71.1087,4.2
485531661,C,Dias do Campo,Normal,Masculino,Casa e estilo de vida,71.68,5,17.92,376.32,2024-02-03,21:36,Ewallet,301.06,6.224244,23.4231,6.6
811384184,C,Dias do Campo,Membro,Feminino,Alimentos e bebidas,25.83,1,1.2915,27.1215,2024-02-04,13:27,Dinheiro,21.7,4.770857,1.2939,5.9
104662662,C,Nogueira,Membro,Masculino,Saúde e beleza,84.05,3,12.6075,264.7575,2024-01-14,14:13,Dinheiro,211.81,6.504832,17.222,7.5
507045080,B,Moraes de Azevedo,Membro,Feminino,Esportes e viagens,59.02,2,5.902,123.942,2024-01-15,05:45,Dinheiro,99.15,4.315333,5.3485,8.6
581943837,C,Santos de Mendes,Normal,Feminino,Eletrônicos,42.67,10,21.335,448.035,2024-01-16,12:22,Ewallet,358.43,3.60227,16.1394,6.8
367027867,B,Lima,Normal,Masculino,Esportes e viagens,71.09,4,14.218,298.578,2024-01-15,15:38,Dinheiro,238.86,5.81606,17.3655,6.7
468974103,A,Duarte de Duarte,Normal,Feminino,Casa e estilo de vida,63.06,7,22.071,463.491,2024-01-19,15:28,Ewallet,370.79,5.391191,24.9877,5.3
609491045,C,da Mata do Norte,Normal,Masculino,Alimentos e bebidas,62.02,9,27.909,586.089,2024-01-17,15:29,Ewallet,468.87,4.429991,25.9637,5.4
966022824,C,Cardoso da Praia,Membro,Masculino,Eletrônicos,68.41,10,34.205,718.305,2024-01-22,04:23,Dinheiro,574.64,3.683042,26.4555,5.3
812739549,B,Gonçalves de Moreira,Membro,Feminino,Saúde e beleza,33.73,8,13.492,283.332,2024-01-17,22:45,Ewallet,226.67,6.578768,18.6398,4.3
335653751,A,Novaes da Praia,Membro,Feminino,Alimentos e bebidas,98.0,7,34.3,720.3,2024-02-01,13:08,Cartão de crédito,576.24,7.762389,55.9125,6.2
56788493,A,Teixeira Alegre,Normal,Masculino,Esportes e viagens,83.27,10,41.635,874.335,2024-02-10,18:04,Ewallet,699.47,7.741046,67.6827,7.4
466716355,A,Viana de Martins,Membro,Masculino,Esportes e viagens,90.4,7,31.64,664.44,2024-02-03,15:37,Ewallet,531.55,3.563978,23.6805,5.1
923173938,B,Araújo da Prata,Normal,Feminino,Saúde e beleza,23.53,4,4.706,98.826,2024-01-21,07:04,Ewallet,79.06,3.350009,3.3107,5.5
221174060,A,Farias,Normal,Masculino,Eletrônicos,22.12,7,7.742,162.582,2024-01-01,01:50,Cartão de crédito,130.07,6.062133,9.8559,8.9
678967787,C,Lima,Normal,Masculino,Eletrônicos,15.39,6,4.617,96.957,2024-01-23,15:01,Ewallet,77.57,6.383729,6.1895,6.5
354277133,C,Lopes,Normal,Masculino,Esportes e viagens,29.3,2,2.93,61.53,2024-01-26,21:07,Cartão de crédito,49.22,4.179924,2.5719,7.2
156528499,A,Cardoso Verde,Normal,Masculino,Eletrônicos,52.76,7,18.466,387.786,2024-01-24,03:36,Cartão de crédito,310.23,3.408927,13.2193,8.5
260011371,B,Farias,Normal,Masculino,Casa e estilo de vida,63.41,9,28.5345,599.2245,2024-01-02,21:05,Cartão de crédito,479.38,4.563215,27.3439,5.0
127529120,B,Caldeira da Prata,Membro,Masculino,Eletrônicos,89.94,4,17.988,377.748,2024-01-01,11:55,Ewallet,302.2,3.289076,12.4244,5.7
923790373,B,Oliveira da Prata,Membro,Feminino,Saúde e beleza,13.87,9,6.2415,131.0715,2024-02-08,19:06,Dinheiro,104.86,6.988574,9.16,7.3
785713264,C,da Mota,Membro,Masculino,Alimentos e bebidas,25.96,8,10.384,218.064,2024-01-29,19:56,Cartão de crédito,174.45,3.003653,6.5499,5.0
286978548,B,da Rocha,Membro,Feminino,Saúde e beleza,78.81,8,31.524,662.004,2024-01-30,18:44,Ewallet,529.6,6.418296,42.4894,8.2
892700332,B,Gonçalves de Oliveira,Normal,Feminino,Eletrônicos,49.84,5,12.46,261.66,2024-02-09,06:10,Dinheiro,209.33,4.518104,11.8221,8.2
367776887,B,Melo,Normal,Masculino,Saúde e beleza,30.96,1,1.548,32.508,2024-01-22,04:20,Ewallet,26.01,7.243663,2.3548,6.5
975862912,A,Novaes,Membro,Masculino,Saúde e beleza,29.49,8,11.796,247.716,2024-01-18,10:36,Ewallet,198.17,5.028426,12.4562,8.9
412379177,B,da Conceição do Oeste,Normal,Masculino,Saúde e beleza,18.1,2,1.81,38.01,2024-02-10,07:27,Dinheiro,30.41,5.426931,2.0628,4.9
113263372,A,das Neves,Normal,Feminino,Esportes e viagens,30.42,7,10.647,223.587,2024-01-03,14:42,Cartão de crédito,178.87,7.174731,16.0418,7.5
279127799,C,da Rocha,Normal,Feminino,Esportes e viagens,11.75,1,0.5875,12.3375,2024-02-03,05:06,Ewallet,9.87,5.128249,0.6327,7.4
394663402,A,Mendes,Normal,Feminino,Casa e estilo de vida,72.2,1,3.61,75.81,2024-01-19,16:46,Ewallet,60.65,3.938037,2.9854,5.4
586669289,C,Ramos do Galho,Membro,Masculino,Saúde e beleza,17.37,6,5.211,109.431,2024-01-17,10:53,Ewallet,87.54,3.247671,3.554,8.9
194137716,B,Ribeiro,Membro,Masculino,Esportes e viagens,38.07,6,11.421,239.841,2024-01-29,00:13,Dinheiro,191.87,6.508045,15.609,8.8
716886863,B,Castro Grande,Normal,Feminino,Esportes e viagens,91.98,7,32.193,676.053,2024-02-09,22:11,Cartão de crédito,540.84,5.132144,34.696,8.2
276614481,C,Pinto,Membro,Masculino,Saúde e beleza,57.69,10,28.845,605.745,2024-01-14,12:13,Cartão de crédito,484.6,3.387458,20.5194,5.0
566843521,C,Rocha dos Dourados,Membro,Feminino,Eletrônicos,25.22,2,2.522,52.962,2024-01-15,20:44,Cartão de crédito,42.37,4.099023,2.1709,7.1
264658236,C,Gonçalves Paulista,Normal,Masculino,Alimentos e bebidas,78.89,1,3.9445,82.8345,2024-01-16,23:19,Dinheiro,66.27,5.813748,4.8158,4.7
447074215,B,Nunes da Mata,Membro,Masculino,Saúde e beleza,90.79,8,36.316,762.636,2024-02-07,05:40,Cartão de crédito,610.11,3.983157,30.377,6.1
578129505,A,Santos de Martins,Membro,Feminino,Esportes e viagens,94.47,9,42.5115,892.7415,2024-01-16,09:47,Ewallet,714.19,6.841496,61.0769,4.4
743314214,C,Pereira,Membro,Feminino,Casa e estilo de vida,58.82,1,2.941,61.761,2024-01-18,13:31,Dinheiro,49.41,4.812736,2.9724,7.6
525228143,C,Monteiro do Norte,Normal,Masculino,Esportes e viagens,91.18,6,27.354,574.434,2024-01-06,16:19,Cartão de crédito,459.55,3.518993,20.2143,8.6
384420520,A,Cardoso das Pedras,Normal,Masculino,Eletrônicos,45.02,1,2.251,47.271,2024-02-09,09:51,Dinheiro,37.82,6.579586,3.1102,7.6
818926612,C,Castro do Oeste,Membro,Feminino,Saúde e beleza,79.77,7,27.9195,586.3095,2024-02-10,10:55,Ewallet,469.05,6.517359,38.2119,6.3
281849772,A,Gomes das Flores,Membro,Feminino,Casa e estilo de vida,53.25,3,7.9875,167.7375,2024-01-09,02:45,Dinheiro,134.19,5.869309,9.845,7.9
372006073,B,Ribeiro,Normal,Masculino,Saúde e beleza,63.42,6,19.026,399.546,2024-02-01,21:25,Cartão de crédito,319.64,3.407861,13.616,8.0
39122181,C,Sales dos Dourados,Normal,Masculino,Eletrônicos,89.59,2,8.959,188.139,2024-02-05,05:24,Dinheiro,150.51,3.109298,5.8498,5.5
971003597,A,Santos do Oeste,Normal,Feminino,Saúde e beleza,21.22,8,8.488,178.248,2024-01-12,09:43,Ewallet,142.6,4.013785,7.1545,7.4
760831045,C,Lima,Normal,Feminino,Esportes e viagens,44.7,10,22.35,469.35,2024-01-21,22:26,Dinheiro,375.48,6.371965,29.9068,5.3
210558875,B,Nogueira,Membro,Masculino,Alimentos e bebidas,76.18,4,15.236,319.956,2024-01-20,00:25,Ewallet,255.96,4.712019,15.0764,6.5
381273252,A,Viana de Minas,Membro,Masculino,Esportes e viagens,19.44,5,4.86,102.06,2024-02-07,10:15,Ewallet,81.65,4.463733,4.5557,6.6
404872115,A,Barros,Membro,Feminino,Casa e estilo de vida,73.91,10,36.955,776.055,2024-02-06,13:17,Ewallet,620.84,5.297673,41.1129,8.5
268638219,C,Castro,Normal,Feminino,Alimentos e bebidas,96.15,8,38.46,807.66,2024-02-04,07:19,Cartão de crédito,646.13,3.283795,26.5219,5.4
992455350,A,Gomes,Membro,Feminino,Alimentos e bebidas,69.83,8,27.932,586.572,2024-01-01,04:01,Dinheiro,469.26,6.538429,38.3526,7.9
530824712,B,Farias do Sul,Membro,Masculino,Eletrônicos,13.16,1,0.658,13.818,2024-02-10,09:00,Dinheiro,11.05,3.841265,0.5308,5.2
234933979,C,Almeida das Flores,Normal,Masculino,Casa e estilo de vida,38.21,3,5.7315,120.3615,2024-01-11,20:05,Dinheiro,96.29,6.227614,7.4956,5.2
729535230,A,Costa do Sul,Normal,Masculino,Alimentos e bebidas,76.43,2,7.643,160.503,2024-01-02,09:10,Cartão de crédito,128.4,6.079902,9.7584,8.2
17671131,B,Barbosa,Normal,Masculino,Saúde e beleza,84.97,5,21.2425,446.0925,2024-02-10,05:23,Cartão de crédito,356.87,5.266742,23.4945,7.6
458406728,C,Teixeira da Praia,Membro,Masculino,Esportes e viagens,63.32,9,28.494,598.374,2024-02-02,07:51,Ewallet,478.7,7.453625,44.6006,4.1
602670692,B,Jesus da Praia,Membro,Feminino,Casa e estilo de vida,35.85,5,8.9625,188.2125,2024-01-23,13:30,Ewallet,150.57,3.885357,7.3127,6.3
216975527,B,Lopes da Mata,Normal,Masculino,Alimentos e bebidas,15.48,2,1.548,32.508,2024-02-03,00:00,Cartão de crédito,26.01,4.041527,1.3138,7.7
7159457,A,da Luz,Normal,Masculino,Saúde e beleza,18.67,10,9.335,196.035,2024-02-07,05:43,Dinheiro,156.83,6.097697,11.9536,8.1
762282739,C,Pinto,Membro,Feminino,Esportes e viagens,86.0,6,25.8,541.8,2024-02-03,13:24,Ewallet,433.44,7.830754,42.427,8.0
518743750,C,Melo,Membro,Feminino,Saúde e beleza,47.5,5,11.875,249.375,2024-01-14,05:36,Ewallet,199.5,3.808459,9.4973,8.7
704638964,A,Teixeira,Normal,Feminino,Alimentos e bebidas,58.25,4,11.65,244.65,2024-02-01,22:10,Dinheiro,195.72,4.958167,12.1302,4.6
635883199,C,Souza,Membro,Feminino,Alimentos e bebidas,61.76,10,30.88,648.48,2024-02-09,15:57,Cartão de crédito,518.78,7.061317,45.7912,8.9
574529,B,Santos Alegre,Membro,Masculino,Saúde e beleza,17.53,7,6.1355,128.8455,2024-01-23,12:27,Ewallet,103.08,4.430327,5.7083,7.8
390020383,B,Viana,Membro,Feminino,Esportes e viagens,69.68,10,34.84,731.64,2024-01-14,21:05,Cartão de crédito,585.31,7.6634,56.0685,8.4
524474595,C,Nunes de Cavalcanti,Normal,Masculino,Casa e estilo de vida,70.71,8,28.284,593.964,2024-01-18,07:20,Ewallet,475.17,4.468307,26.5401,6.2
862488361,B,Santos do Sul,Membro,Masculino,Eletrônicos,47.12,9,21.204,445.284,2024-01-25,21:32,Dinheiro,356.23,3.135904,13.9637,6.7
713720179,B,Cavalcanti,Normal,Masculino,Esportes e viagens,13.63,10,6.815,143.115,2024-01-13,10:29,Dinheiro,114.49,4.309043,6.1669,5.0
206314372,A,da Rocha de Nascimento,Normal,Masculino,Eletrônicos,68.63,2,6.863,144.123,2024-02-07,08:39,Dinheiro,115.3,6.631839,9.558,7.5
167357779,B,Araújo Grande,Normal,Feminino,Saúde e beleza,23.81,5,5.9525,125.0025,2024-01-11,11:42,Cartão de crédito,100.0,6.663373,8.3294,7.4
524756789,B,Costa de Azevedo,Membro,Feminino,Saúde e beleza,87.87,8,35.148,738.108,2024-02-10,20:16,Cartão de crédito,590.49,7.019676,51.8128,6.6
263562232,B,Ribeiro do Amparo,Normal,Feminino,Eletrônicos,14.83,2,1.483,31.143,2024-02-08,23:33,Dinheiro,24.91,4.189839,1.3048,8.6
996476367,C,Cardoso do Oeste,Normal,Feminino,Eletrônicos,36.37,5,9.0925,190.9425,2024-01-21,23:19,Ewallet,152.75,7.805658,14.9043,9.0
336905008,B,Moraes,Normal,Feminino,Esportes e viagens,10.89,7,3.8115,80.0415,2024-02-08,04:23,Dinheiro,64.03,4.888035,3.9125,6.2
252402760,C,Moreira,Membro,Masculino,Casa e estilo de vida,85.29,7,29.8515,626.8815,2024-02-02,21:25,Dinheiro,501.51,3.876402,24.3004,8.0
101598276,B,Costela,Normal,Masculino,Alimentos e bebidas,64.18,2,6.418,134.778,2024-02-07,14:46,Dinheiro,107.82,3.404291,4.5882,4.1
158820507,B,Peixoto,Membro,Feminino,Alimentos e bebidas,69.28,1,3.464,72.744,2024-01-03,21:18,Dinheiro,58.2,5.595824,4.0706,8.0
822263318,B,Santos da Serra,Membro,Feminino,Esportes e viagens,14.6,4,2.92,61.32,2024-02-09,20:50,Cartão de crédito,49.06,7.112619,4.3615,4.2
527483754,C,Mendes,Normal,Masculino,Alimentos e bebidas,32.24,9,14.508,304.668,2024-01-24,02:57,Ewallet,243.73,3.35989,10.2365,5.2
50987024,C,Cunha do Oeste,Membro,Feminino,Eletrônicos,76.44,9,34.398,722.358,2024-01-07,03:01,Ewallet,577.89,6.074828,43.882,4.6
688793460,B,Monteiro,Normal,Masculino,Esportes e viagens,93.39,8,37.356,784.476,2024-01-22,00:41,Ewallet,627.58,7.982307,62.6193,4.9
505363723,B,Azevedo Alegre,Normal,Feminino,Saúde e beleza,46.72,2,4.672,98.112,2024-01-09,12:54,Dinheiro,78.49,5.636291,5.5299,7.3
654607558,C,Cunha dos Dourados,Normal,Feminino,Alimentos e bebidas,70.9,10,35.45,744.45,2024-01-12,20:05,Cartão de crédito,595.56,4.798353,35.7213,5.8
239009815,C,Alves das Flores,Membro,Feminino,Eletrônicos,31.14,4,6.228,130.788,2024-01-29,02:11,Dinheiro,104.63,4.068126,5.3206,7.5
711337363,C,Freitas,Membro,Masculino,Saúde e beleza,57.5,1,2.875,60.375,2024-02-10,09:14,Dinheiro,48.3,5.61725,3.3914,8.4
189369414,B,Mendes de Santos,Membro,Masculino,Esportes e viagens,48.03,3,7.2045,151.2945,2024-01-19,14:48,Ewallet,121.04,6.25891,9.4694,8.3
956797269,B,da Rocha de da Paz,Normal,Masculino,Eletrônicos,72.4,10,36.2,760.2,2024-01-07,15:48,Ewallet,608.16,5.104427,38.8039,8.0
375345443,B,Pires Paulista,Membro,Feminino,Saúde e beleza,67.99,10,33.995,713.895,2024-01-18,23:26,Ewallet,571.12,7.447918,53.1703,7.3
211388023,C,da Mota do Sul,Membro,Masculino,Eletrônicos,49.58,9,22.311,468.531,2024-01-01,20:58,Dinheiro,374.82,6.360125,29.7992,8.7
488561657,C,Farias Paulista,Normal,Masculino,Eletrônicos,21.99,6,6.597,138.537,2024-02-06,06:48,Dinheiro,110.83,7.716038,10.6896,7.6
143319554,A,Costa Alegre,Normal,Masculino,Eletrônicos,90.43,7,31.6505,664.6605,2024-01-08,13:11,Cartão de crédito,531.73,3.047075,20.2527,5.9
535955872,B,Moraes do Amparo,Normal,Feminino,Casa e estilo de vida,96.24,10,48.12,1010.52,2024-02-01,08:41,Cartão de crédito,808.42,4.520138,45.6769,7.8
241559385,A,Carvalho,Normal,Masculino,Saúde e beleza,67.68,4,13.536,284.256,2024-02-10,05:04,Dinheiro,227.4,6.766317,19.2337,5.5
4295727,B,Viana da Serra,Membro,Masculino,Casa e estilo de vida,42.13,8,16.852,353.892,2024-01-25,22:01,Dinheiro,283.11,3.007767,10.6442,7.1
881480512,B,da Cunha das Pedras,Normal,Masculino,Saúde e beleza,17.76,5,4.44,93.24,2024-01-27,09:35,Dinheiro,74.59,4.541913,4.2349,6.8
445368799,B,Nunes,Membro,Feminino,Alimentos e bebidas,31.68,3,4.752,99.792,2024-01-30,02:54,Dinheiro,79.83,7.278814,7.2637,5.3
853049898,C,das Neves,Normal,Feminino,Esportes e viagens,82.94,5,20.735,435.435,2024-02-03,13:22,Ewallet,348.35,5.318754,23.1597,6.5
790758854,B,da Cruz,Normal,Feminino,Esportes e viagens,20.13,6,6.039,126.819,2024-01-26,04:09,Ewallet,101.46,4.023467,5.1025,4.2
19922385,C,Ramos,Membro,Masculino,Alimentos e bebidas,82.59,3,12.3885,260.1585,2024-01-27,23:32,Dinheiro,208.13,4.402884,11.4545,6.3
137995486,A,Porto,Membro,Feminino,Saúde e beleza,27.19,8,10.876,228.396,2024-01-27,02:32,Ewallet,182.72,5.717165,13.0578,4.5
856510981,A,Teixeira,Membro,Masculino,Casa e estilo de vida,90.65,8,36.26,761.46,2024-01-11,00:32,Dinheiro,609.17,5.095104,38.7972,5.2
318389031,B,Mendes,Normal,Masculino,Saúde e beleza,26.6,6,7.98,167.58,2024-01-27,08:12,Dinheiro,134.06,7.786822,13.0492,4.1
614261627,A,Barbosa,Membro,Feminino,Eletrônicos,26.65,9,11.9925,251.8425,2024-02-10,16:13,Cartão de crédito,201.47,3.002203,7.5608,6.6
646185720,A,Cardoso,Membro,Masculino,Eletrônicos,26.17,9,11.7765,247.3065,2024-01-12,02:45,Cartão de crédito,197.85,3.975214,9.831,5.3
28847109,B,Cavalcanti,Membro,Masculino,Esportes e viagens,61.58,2,6.158,129.318,2024-02-02,02:06,Ewallet,103.45,3.243083,4.1939,5.5
385355385,B,Pereira do Oeste,Membro,Masculino,Casa e estilo de vida,33.72,2,3.372,70.812,2024-01-25,16:12,Ewallet,56.65,4.789396,3.3915,5.1
371137275,C,Ramos,Membro,Masculino,Casa e estilo de vida,21.89,7,7.6615,160.8915,2024-02-04,18:36,Dinheiro,128.71,5.729133,9.2177,5.7
739992480,A,Melo,Normal,Masculino,Saúde e beleza,66.17,1,3.3085,69.4785,2024-01-09,11:54,Dinheiro,55.58,4.20159,2.9192,8.5
23624292,A,Nogueira dos Dourados,Membro,Masculino,Esportes e viagens,13.35,6,4.005,84.105,2024-01-11,12:21,Ewallet,67.28,6.425095,5.4038,5.6
304488157,A,Ribeiro,Normal,Feminino,Saúde e beleza,30.65,8,12.26,257.46,2024-01-11,16:40,Cartão de crédito,205.97,6.890227,17.7396,7.3
771496013,C,Campos da Serra,Membro,Feminino,Esportes e viagens,44.66,1,2.233,46.893,2024-01-22,08:12,Cartão de crédito,37.51,6.068603,2.8458,6.9
170067431,C,Santos da Prata,Membro,Feminino,Esportes e viagens,63.02,3,9.453,198.513,2024-01-24,03:51,Ewallet,158.81,3.203141,6.3587,5.8
388645618,A,Martins,Normal,Masculino,Alimentos e bebidas,15.76,5,3.94,82.74,2024-01-24,01:27,Cartão de crédito,66.19,3.448179,2.853,6.7
410386425,A,Alves,Normal,Masculino,Eletrônicos,35.5,9,15.975,335.475,2024-02-06,19:32,Dinheiro,268.38,5.749681,19.2887,7.4
273669703,B,das Neves,Normal,Masculino,Casa e estilo de vida,25.24,4,5.048,106.008,2024-01-03,11:05,Cartão de crédito,84.81,6.068243,6.4328,6.1
212885808,B,Freitas,Membro,Masculino,Eletrônicos,99.01,2,9.901,207.921,2024-01-01,05:47,Cartão de crédito,166.34,6.218105,12.9287,7.2
723129703,C,Monteiro,Membro,Feminino,Casa e estilo de vida,68.76,9,30.942,649.782,2024-02-01,15:46,Dinheiro,519.83,6.914068,44.9264,4.8
46757985,C,Barbosa da Praia,Membro,Feminino,Alimentos e bebidas,64.12,7,22.442,471.282,2024-01-06,03:52,Cartão de crédito,377.03,5.770591,27.1958,5.4
399093585,B,Oliveira,Normal,Feminino,Eletrônicos,36.65,9,16.4925,346.3425,2024-01-18,19:21,Ewallet,277.07,6.108163,21.1552,5.4
338458388,C,Azevedo Alegre,Normal,Masculino,Esportes e viagens,23.23,6,6.969,146.349,2024-02-04,05:17,Ewallet,117.08,7.294994,10.6762,4.6
613889952,A,Costa,Normal,Masculino,Saúde e beleza,91.54,2,9.154,192.234,2024-01-12,10:56,Dinheiro,153.79,5.194503,9.9856,7.5
544057933,A,da Mata,Membro,Feminino,Alimentos e bebidas,54.77,3,8.2155,172.5255,2024-01-13,21:14,Ewallet,138.02,7.829654,13.5081,7.8
566533488,C,Gomes,Normal,Masculino,Casa e estilo de vida,36.79,8,14.716,309.036,2024-01-24,09:16,Dinheiro,247.23,7.619153,23.5459,7.5
203038098,A,Duarte Verde,Membro,Feminino,Saúde e beleza,82.83,9,37.2735,782.7435,2024-01-22,19:16,Dinheiro,626.19,4.652709,36.4188,7.1
374543618,B,Rezende,Normal,Feminino,Esportes e viagens,68.27,6,20.481,430.101,2024-02-07,12:38,Dinheiro,344.08,4.592672,19.7531,4.6
811333948,C,Cunha,Membro,Feminino,Esportes e viagens,55.12,6,16.536,347.256,2024-01-17,19:28,Ewallet,277.8,3.561114,12.3662,8.9
402467935,B,Rezende da Prata,Membro,Feminino,Casa e estilo de vida,69.78,9,31.401,659.421,2024-01-07,12:51,Cartão de crédito,527.54,6.442552,42.4835,6.4
594044768,A,Correia,Normal,Feminino,Saúde e beleza,29.32,6,8.796,184.716,2024-01-12,14:52,Cartão de crédito,147.77,5.783385,10.6828,6.7
210173949,A,Nascimento,Membro,Feminino,Esportes e viagens,78.94,10,39.47,828.87,2024-02-08,22:51,Ewallet,663.1,5.138116,42.5883,5.1
390352829,B,Lopes,Membro,Masculino,Saúde e beleza,38.31,5,9.5775,201.1275,2024-01-29,20:20,Dinheiro,160.9,5.354024,10.7684,6.8
